Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost,
4720,2025-02-05T09:58:49.839Z,-0.526047331,35.9844,-1.294344981,38.5,-2.584917834,39.4884,-0.932810489,42.9946,-0.294420501,45.0,0.28233904,44.5,0.0,-0.004754435,0.0,0.002037133,-0.006712957,0.0,0.098698046,92,False,False,
4721,2025-02-05T09:56:14.726Z,0.209247227,35.9919,-3.694785653,38.4856,-1.81989991,39.4945,-0.59033461,42.9909,-1.644511583,45.0,-1.067687467,44.5,0.0,0.0,0.0,0.0,-0.411986094,0.3722711,0.07,92,False,False,
4722,2025-02-05T09:52:04.573Z,-0.652411652,35.9927,-2.325826415,38.4825,-0.12171735,39.5,-0.417011854,43.0,0.433742036,45.0,0.037593706,44.5,0.0,0.087023141,0.0,-0.002994221,0.463146446,-0.119276048,0.108545201,92,False,False,
4723,2025-02-05T10:00:24.275Z,0.706336657,36.0,-3.016563814,38.5,-1.397400116,39.5,-0.039231959,43.0,0.341174898,45.0,0.787018456,44.4902,0.0,0.0,0.0,-1.134489216,0.0,0.0,0.07,92,False,False,
4724,2025-02-05T10:35:05.006Z,-0.150596683,36.0,-1.477912019,38.5,-0.855176943,39.5,-0.563677934,43.0,1.850818228,44.9888,-1.119440502,44.5,0.0,-0.001416682,-0.531678384,0.0,0.0,-0.332539944,0.089797924,92,False,False,
4725,2025-02-05T09:58:49.326Z,0.780722679,36.0,-3.009081036,38.5,-1.244008668,39.5,0.934042687,43.0,-0.088691986,44.9733,0.544588848,44.5,0.56043723,0.00308189,0.0,0.0,0.0,0.0,0.071051714,92,False,False,
4726,2025-02-05T09:29:16.257Z,0.347407491,35.9807,-2.890606547,38.5,-1.712128408,39.5,0.450620532,43.0,0.48543834,44.9699,0.045648718,44.5,-0.234062877,0.0,0.0,0.0,0.0,0.0,0.078366819,92,False,False,
4727,2025-02-05T09:37:34.126Z,1.525494724,36.0,-2.634146082,38.5,-0.615380472,39.5,-0.754390883,42.9876,0.67430488,44.9777,-0.87095121,44.5,0.0,0.357557456,0.0,0.0,0.0,0.0,0.075676546,92,False,False,
4728,2025-02-05T10:36:49.175Z,0.700317458,36.0,-2.03224722,38.5,-0.554532444,39.5,-1.381892179,43.0,0.613513871,44.9739,0.898487575,44.5,0.0,0.0,0.0,0.0,0.0,0.008455127,0.090095292,92,False,False,
4729,2025-02-05T09:52:41.332Z,1.305643475,36.0,-1.901597823,38.5,-0.858467248,39.5,0.48252453,42.998,1.684652399,45.0,1.259235009,44.5,0.0,0.0,0.00818035,0.0,0.0,0.321236995,0.073874888,92,False,False,
4730,2025-02-05T09:56:30.520Z,-0.301521208,36.0,-1.197629224,38.5,-1.065482273,39.5,-0.657873449,43.0,-0.595394946,45.0,-0.781373088,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0726544,92,False,False,
4731,2025-02-05T10:14:46.825Z,0.765705479,35.9927,-3.070865931,38.4954,-0.373336744,39.4895,-1.197250364,42.9821,2.352420323,44.9958,0.758257181,44.5,0.008709712,0.420513399,-0.002467554,-0.626079115,0.0,-0.488026525,0.07,92,False,False,
4732,2025-02-05T09:20:31.958Z,-1.028176185,35.9891,-1.669824342,38.5,-1.01110657,39.5,-0.679792169,42.9876,-0.50063974,44.986,0.091888673,44.483,0.0,0.0,0.0,0.0,0.254562352,0.009797451,0.095801034,92,False,False,
4733,2025-02-05T10:14:01.208Z,0.161039804,35.9717,-2.049056034,38.5,0.11032689,39.4947,-0.924177697,43.0,0.846888902,44.9678,1.339469491,44.494,-0.003367528,0.112219727,0.0,-0.002155078,0.0,0.0,0.093025154,92,False,False,
4734,2025-02-05T10:20:49.916Z,-0.516120203,35.9548,-1.59082106,38.4927,-1.095142229,39.4979,-2.496402932,43.0,1.448764524,44.9527,-0.320685426,44.5,-0.158148362,0.0,-0.001727535,0.0,0.0,-0.0007237,0.096450366,92,False,False,
4735,2025-02-05T09:58:50.977Z,-0.284655728,36.0,-0.38005229,38.5,-1.553014613,39.5,-1.420335168,43.0,0.987401818,44.9499,0.305163447,44.4983,-0.176010446,0.0,0.0,0.0,-0.008995222,0.0,0.089878257,92,False,False,
4736,2025-02-05T10:30:06.355Z,-0.492819931,36.0,-2.181669167,38.5,-2.126269639,39.5,-1.071227402,43.0,-0.455835942,44.9455,-0.593383431,44.4882,0.0,0.0,0.0,0.259043111,0.009119656,0.0,0.096037973,92,False,False,
4737,2025-02-05T10:39:20.236Z,0.706614071,35.9967,-1.303076247,38.4938,-1.535069589,39.4913,-0.886780065,43.0,0.237778863,44.9496,-3.254193325,44.4782,-0.00184823,-0.251179905,0.0,0.0,-0.006527632,0.0,0.088275624,92,False,False,
4738,2025-02-05T10:35:10.189Z,0.899117485,36.0,-0.472042888,38.5,-0.964364926,39.4898,-0.264025333,42.9912,-0.097749082,44.9905,0.059218123,44.4945,0.0,-0.00998687,0.287491103,0.0,-0.195944483,0.0,0.080456995,92,False,False,
4739,2025-02-05T10:42:02.844Z,-0.517318427,36.0,-0.294173579,38.5,0.367751826,39.5,-1.619076109,42.998,0.218611341,45.0,0.306075429,44.5,0.866831187,-0.219852357,0.0,0.0,0.0,-0.002893469,0.080917297,92,False,False,
4740,2025-02-05T09:55:42.135Z,0.46154622,36.0,-1.675339955,38.4823,-0.359755322,39.5,0.552893271,43.0,0.538263341,44.9854,1.06406375,44.5,0.0,-0.009832814,0.0,0.005044017,0.0,-0.683403335,0.083565289,92,False,False,
4741,2025-02-05T10:30:03.258Z,1.135679022,35.9887,-2.76503486,38.4861,-1.093563067,39.5,0.394431462,43.0,0.474507439,44.9866,0.583004639,44.4906,0.0,0.0,0.0,0.0,0.0,0.0,0.07,92,False,False,
4742,2025-02-05T10:35:59.334Z,-0.08392024,36.0,-0.132756944,38.4852,0.789973414,39.5,-0.179094695,43.0,0.470362406,44.9972,0.447477778,44.4756,0.0,0.00433239,-0.267225138,0.0,0.0,0.0,0.09321549,92,False,False,
4743,2025-02-05T10:03:55.534Z,-0.505681526,36.0,-3.989200818,38.4999,-2.048318178,39.4803,-5.23211582,43.0,1.432795107,44.9805,-1.482451256,44.4603,0.0,0.0,0.068184243,0.0,0.009732057,0.0,0.089308955,92,False,False,
4744,2025-02-05T10:09:17.962Z,0.913091975,35.9801,0.948254458,38.5,1.452323745,39.4843,-0.254595163,43.0,-0.609556334,44.9985,1.258317448,44.4433,0.0,-0.003847269,0.0,0.0,0.0,0.0,0.090499999,92,False,False,
4745,2025-02-05T09:42:12.618Z,-0.685929679,36.0,-2.611380904,38.5,-3.140068611,39.4966,-0.668695344,43.0,0.544329818,45.0,0.062090181,44.4883,0.009893983,0.0,-0.23001196,0.188552997,0.0,0.0,0.070862353,92,False,False,
4746,2025-02-05T10:16:17.994Z,-0.871927009,36.0,-1.703512982,38.5,-0.550380922,39.4799,-0.16071891,43.0,-0.235292577,45.0,-1.566121637,44.5,0.005453735,0.0,-0.148502527,0.0,-0.009597316,0.0,0.085227252,92,False,False,
4747,2025-02-05T09:43:46.446Z,3.700065758,36.0,-2.492386945,38.5,-0.873435009,39.5,-1.301057923,43.0,1.217820638,45.0,0.342168577,44.5,0.0,-0.228081489,0.0,0.834215837,0.0,0.0,0.083773106,92,False,False,
4748,2025-02-05T09:28:29.742Z,-0.963209422,36.0,-4.040263937,38.5,-1.012725116,39.5,-0.902537269,42.9942,-2.008342404,45.0,-0.318792021,44.4935,0.00721195,0.0,0.0,-0.520183408,0.416612968,0.0,0.097281172,92,False,False,
4749,2025-02-05T09:44:34.895Z,0.838142524,36.0,-1.803261506,38.498,-0.407502451,39.4872,1.899083979,42.9847,0.799353502,45.0,3.756881128,44.4809,0.0,0.0,0.0,0.0,0.0,-0.739553057,0.07814757,92,False,False,
4750,2025-02-05T09:43:15.725Z,-0.557980677,35.986,-3.415379611,38.5,-0.835532505,39.4947,0.326317731,42.9698,-0.175815472,45.0,-1.00972068,44.4754,0.103142637,-0.554984008,-0.504310199,0.0,0.0,-0.009108839,0.099396063,92,False,False,
4751,2025-02-05T10:20:05.285Z,-0.752793157,35.9819,-1.611092358,38.4977,-1.486825542,39.4877,0.131102353,43.0,-0.951023438,44.996,-0.705039482,44.5,0.551886876,-0.001878754,0.0,0.0,0.0,-0.003309248,0.088437158,92,False,False,
4752,2025-02-05T09:14:43.678Z,-1.142857218,35.9914,-0.795590951,38.5,-0.493319945,39.4931,-0.200003344,43.0,0.71132136,44.9955,0.191133295,44.5,0.0,0.0,0.004474609,0.0,0.006596665,0.0,0.072687562,92,False,False,
4753,2025-02-05T09:18:49.790Z,-1.462954745,36.0,-2.662673573,38.4927,0.154985992,39.4788,-2.000160953,43.0,3.960552734,44.9871,3.117839865,44.5,0.0,0.0,0.0,0.00664366,0.0,0.0,0.07,92,False,False,
4754,2025-02-05T10:30:07.513Z,-0.400560817,36.0,-0.840994756,38.5,-1.477434481,39.4776,-0.561271237,43.0,-0.828250276,45.0,0.781296408,44.5,0.0,-0.000671232,0.0,-0.005832443,0.0,0.41572997,0.07,92,False,False,
4755,2025-02-05T10:32:58.742Z,-0.480372062,36.0,-1.442300002,38.5,0.296480509,39.5,-0.44865423,43.0,-0.027816339,45.0,-0.379148273,44.4847,-0.003398243,0.37310849,0.0,0.002851177,0.0,0.0,0.10882845,92,False,False,
4756,2025-02-05T10:22:23.808Z,1.152988119,36.0,-1.676983442,38.5,-0.208964765,39.5,0.847277776,42.9813,1.329333448,45.0,0.330476927,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.098094235,92,False,False,
4757,2025-02-05T09:12:40.946Z,-0.295714555,36.0,-0.837629745,38.5,-1.771759639,39.4874,-3.672053676,43.0,-1.339530487,44.9932,0.783077628,44.5,0.0,0.642934781,0.0,0.0,0.178147409,0.0,0.079891743,92,False,False,
4758,2025-02-05T09:15:50.634Z,1.664209246,36.0,-1.943237458,38.4866,-0.970016546,39.5,-1.174856256,43.0,0.038974614,45.0,-1.801291339,44.5,0.0,0.0,-0.000216193,-0.003967395,0.0,0.0,0.090313309,92,False,False,
4759,2025-02-05T09:15:55.113Z,0.825478602,36.0,-2.044006259,38.5,0.010558055,39.5,0.266648873,42.9863,0.609883235,45.0,-0.761599088,44.5,0.0,-0.001306297,0.0,0.0,0.0,0.255469476,0.105119789,92,False,False,
4760,2025-02-05T09:58:02.680Z,1.567932966,36.0,-2.921422411,38.4954,-2.564426688,39.5,-0.555796095,42.9789,0.896887885,45.0,-0.392792438,44.4891,0.0,-0.000531297,0.0,0.002264537,0.0,0.0,0.085937594,92,False,False,
4761,2025-02-05T10:37:06.773Z,0.684045889,36.0,-3.430042403,38.4951,0.709611183,39.4855,-0.139433833,42.9905,0.573713129,45.0,-1.218983266,44.4701,-0.000289202,-1.063488366,0.003808632,0.0,0.00722056,0.0,0.083937919,92,False,False,
4762,2025-02-05T09:17:58.224Z,-0.911304375,35.9904,-2.670778401,38.5,-1.998999205,39.5,-1.759107405,43.0,-0.502993958,44.9857,0.118516478,44.5,-0.000472824,0.006238448,-0.003837099,-1.194012448,0.0,-0.317368087,0.085093697,92,False,False,
4763,2025-02-05T10:22:32.189Z,0.141112505,36.0,-2.320070527,38.5,-1.786612143,39.4911,-0.612579479,43.0,-2.192599236,45.0,-0.684251315,44.5,-0.33810541,0.0,-0.001018809,0.0,0.0,0.008842084,0.07,92,False,False,
4764,2025-02-05T10:35:40.790Z,-0.3573623,36.0,-3.172256452,38.5,0.703074862,39.4924,0.986654232,43.0,-1.166008791,44.9866,0.93986677,44.4807,0.0,-0.005976597,0.0,0.0,0.0,-0.002054453,0.087855935,92,False,False,
4765,2025-02-05T09:43:39.607Z,0.377522729,36.0,-2.995103537,38.5,-0.579220771,39.5,-0.696977949,43.0,-1.448371382,45.0,-0.808229939,44.5,0.0,0.0,0.0,0.00888605,-0.001824646,0.821990138,0.088754265,92,False,False,
4766,2025-02-05T09:48:57.036Z,-0.148486492,36.0,-2.478790243,38.5,-0.924006733,39.5,-0.961715181,43.0,0.124998222,45.0,0.004365953,44.4906,0.0,0.0,0.0,0.0,0.0,0.0,0.07,92,False,False,
4767,2025-02-05T10:33:38.004Z,0.3263753,36.0,-0.65961452,38.5,-2.408915956,39.4977,-2.324536783,43.0,-0.542244627,45.0,-0.189147669,44.4939,0.0,0.0,-0.616833503,0.0,0.486994101,0.0,0.07,92,False,False,
4768,2025-02-05T09:30:50.062Z,1.631048455,35.9841,-4.159887398,38.5,-3.609948792,39.5,-0.577240533,43.0,-0.757153859,44.9803,-2.364202632,44.5,0.0,0.0,0.00330872,0.0,-0.009495479,0.000118949,0.115650354,92,False,False,
4769,2025-02-05T09:34:29.982Z,-0.326175061,36.0,-2.057542847,38.5,-0.998878661,39.5,1.025485867,43.0,-1.319237331,45.0,1.481551354,44.4835,0.759723697,0.0,0.0,0.005395728,-0.00819925,0.0,0.092529138,92,False,False,
4770,2025-02-05T10:17:27.778Z,0.993493671,35.996,-2.081208974,38.5,5.160214043,39.5,-0.893963436,43.0,0.456339519,45.0,-0.813738181,44.5,0.0,0.0,0.0,0.0,0.0,-0.000959481,0.078783198,92,False,False,
4771,2025-02-05T09:26:29.716Z,0.279462809,35.9958,-1.981084068,38.5,-1.086428707,39.5,-0.309388741,43.0,-0.418666448,44.9809,0.457754829,44.5,0.0,-0.38437694,0.0,0.0,0.0,0.0,0.091442232,92,False,False,
4772,2025-02-05T10:02:33.569Z,1.053514955,36.0,-5.112229596,38.5,-0.915779324,39.4825,-0.53791904,42.9878,0.115744453,44.9825,-0.783714974,44.5,0.0,0.008287345,0.0,0.0,0.0,-0.058170833,0.07,92,False,False,
4773,2025-02-05T09:48:28.480Z,0.211437985,36.0,-1.370947766,38.5,-0.738910205,39.4959,-2.071335675,42.9815,0.906441962,44.9729,1.13135631,44.5,0.008409981,0.0,-0.762017977,0.0,-0.003073702,0.0,0.078939551,92,False,False,
4774,2025-02-05T09:58:06.641Z,0.285737056,36.0,-1.489561665,38.4968,-1.549319099,39.4858,-0.908980537,43.0,-0.497480986,45.0,-0.791804602,44.4964,0.0,0.0,0.0,0.0,0.25950422,0.0,0.090237822,92,False,False,
4775,2025-02-05T09:15:10.723Z,0.835912286,36.0,-0.862277944,38.477,-2.232423462,39.4858,0.239600149,43.0,0.085949898,45.0,-1.731204792,44.5,0.0,0.0,-0.120696386,0.0,0.0,-0.030599702,0.076741197,92,False,False,
4776,2025-02-05T10:41:40.334Z,-1.053322872,36.0,-3.458430712,38.5,-0.047071826,39.4955,-0.81796039,43.0,0.850959951,44.9815,1.264867567,44.5,-0.008955556,0.0,0.0,0.0,0.0,0.0,0.088365947,92,False,False,
4777,2025-02-05T10:24:51.774Z,2.566636123,35.9911,-3.216867624,38.4916,-0.403503202,39.4796,0.54478363,42.9994,0.787850588,44.9827,0.321654467,44.4929,0.0,0.0,0.0,0.0,0.177798861,0.0,0.07,92,False,False,
4778,2025-02-05T09:20:07.311Z,0.36759882,35.9847,-0.978484479,38.485,-1.186970923,39.5,-0.456531538,43.0,-1.481038089,45.0,-0.486427516,44.4874,0.0,0.0,0.0,0.0,-0.61442557,0.0,0.092534626,92,False,False,
4779,2025-02-05T10:11:33.261Z,0.274823819,36.0,-2.286337234,38.4658,-0.304060594,39.4918,-0.087233454,43.0,-0.120922581,45.0,-0.099392264,44.4834,0.0,0.0,0.0,-0.008763985,0.0,0.0,0.07,92,True,False,
4780,2025-02-05T09:48:21.265Z,0.311540698,36.0,-1.490573785,38.4697,-1.289355127,39.4757,-1.170580563,43.0,-0.327424236,45.0,0.249177347,44.4892,0.0,-0.575397978,0.0,0.067103238,0.0,0.0,0.100300238,92,False,False,
4781,2025-02-05T10:00:09.915Z,1.32660295,36.0,-1.667249383,38.4889,-1.584571525,39.4987,-1.153691296,43.0,0.455321148,45.0,-2.135873456,44.5,0.000406049,0.0,0.0,0.0,0.0,0.0,0.07,92,False,False,
4782,2025-02-05T10:04:53.848Z,-0.512910905,36.0,-3.090360042,38.4747,-2.19093782,39.5,-1.661621733,42.9843,1.121640172,45.0,-0.099223046,44.5,-0.00637253,0.0,0.0,0.0,0.434562762,0.007388137,0.079774941,92,False,False,
4783,2025-02-05T09:29:16.119Z,0.314681896,35.9825,-2.018436594,38.5,0.08551861,39.5,-1.418387987,43.0,-0.211574468,45.0,0.833224344,44.4811,0.0,0.0,0.270665372,0.0,2.372e-06,0.0,0.073983446,92,False,False,
4784,2025-02-05T09:38:53.818Z,-0.625024052,36.0,-0.618745425,38.5,-0.548362149,39.4913,-1.509454862,42.9889,0.820531482,45.0,0.829013033,44.4663,0.0,0.0,-0.00264768,-0.001696294,-0.00384783,-0.20761667,0.087929748,92,False,False,
4785,2025-02-05T10:43:17.847Z,-0.02607814,36.0,-3.734638724,38.5,-1.361286871,39.5,-2.26368171,42.9883,0.150498093,45.0,-0.164768313,44.5,-0.619998912,0.0,0.007444437,0.0,0.654591269,-0.026053489,0.09651557,92,False,False,
4786,2025-02-05T10:38:07.961Z,0.184336302,36.0,-1.804971247,38.5,-1.776189432,39.4824,-0.542717219,43.0,0.55062793,45.0,1.469134268,44.5,-0.005823608,0.0,0.0,0.0,-0.009921408,0.0,0.088340662,92,False,False,
4787,2025-02-05T10:15:37.025Z,0.213485615,36.0,2.650728064,38.5,-1.344843905,39.5,0.221820992,42.9836,-0.384960318,45.0,1.40877177,44.5,-0.410615245,0.0,0.0,0.0,0.0,0.0,0.094275417,92,False,False,
4788,2025-02-05T10:24:10.013Z,2.812658046,36.0,-2.332988032,38.4855,-1.476638447,39.5,-1.493950443,42.9784,1.302862613,45.0,-0.393802244,44.5,0.0,0.0,-0.118597355,-0.00696201,0.005146908,-0.009043116,0.092454359,92,False,False,
4789,2025-02-05T09:44:49.405Z,1.077875096,36.0,-2.413951862,38.5,-0.539052847,39.5,-1.741726581,42.9714,-0.32546408,44.9901,-0.262205408,44.4995,0.0,0.0,0.0,0.0,0.0,0.005827462,0.103012597,92,False,False,
4790,2025-02-05T10:39:24.469Z,-0.672561457,36.0,-2.074006804,38.5,-2.047970239,39.4852,-0.891713107,43.0,1.136228338,45.0,0.172980872,44.5,0.0,0.0,0.009855915,-0.128371001,0.007521445,0.0,0.07,92,False,False,
4791,2025-02-05T09:54:22.495Z,0.904936004,36.0,-3.800812841,38.4903,-0.359011081,39.4875,-0.871255299,43.0,1.650369745,44.988,0.50326317,44.5,0.0,-0.001640548,0.0,0.0,0.0,0.0,0.093602326,92,False,False,
4792,2025-02-05T09:12:57.148Z,-1.380497213,36.0,-3.436819696,38.4782,-0.840884987,39.4713,-0.056792748,43.0,0.450835773,44.9865,-1.969207819,44.5,-0.018177534,0.00991068,0.258786107,0.059919915,0.0,0.174567143,0.092329867,92,False,False,
4793,2025-02-05T10:41:09.828Z,-0.161219839,36.0,4.522980563,38.5,0.184200906,39.4572,-0.33315128,42.9838,0.734284475,44.9847,0.127318725,44.5,0.0,0.000593525,-0.299474395,0.002651955,0.0,0.0,0.083058079,92,False,False,
4794,2025-02-05T10:33:57.514Z,-0.254888292,36.0,-5.891682803,38.5,-0.719860962,39.4676,0.494117657,43.0,1.200429775,44.9775,0.438677021,44.5,-0.00426626,0.006072496,0.008830212,0.0,0.008347156,0.0,0.070605984,92,False,False,
4795,2025-02-05T09:47:40.569Z,-0.183622397,36.0,-5.313207382,38.5,0.035388574,39.4553,-0.648007283,43.0,-0.594016943,44.9757,-0.535093291,44.481,0.0,0.0,0.0,0.0,0.0,0.008160804,0.078647524,92,False,False,
4796,2025-02-05T10:32:52.276Z,1.199850148,36.0,-1.590087405,38.496,-1.363407593,39.4662,-0.368265479,43.0,1.367699134,45.0,-0.668691325,44.5,0.0,0.0,0.0,0.0,-0.371123037,0.0,0.083519274,92,False,False,
4797,2025-02-05T09:34:24.289Z,0.566287725,35.9979,-2.494895466,38.5,-1.939643656,39.4604,0.837551643,43.0,1.505657543,45.0,-2.046665043,44.5,-0.004464184,0.0,0.0,0.0,0.0,-0.002167553,0.070464061,92,False,False,
4798,2025-02-05T10:22:45.298Z,-0.474285536,36.0,-1.788466357,38.5,-2.97247455,39.5,-0.520094467,43.0,0.860200315,44.9969,0.801885371,44.5,0.0,-0.024814786,-1.740070706,0.0,0.0,0.0,0.094632121,92,False,False,
4799,2025-02-05T09:23:55.750Z,1.319052276,36.0,-0.564301888,38.5,-0.603814195,39.5,-0.858436585,42.9908,3.267719806,45.0,1.26249985,44.5,0.0,0.006398916,-0.383495203,0.0,0.0,0.0,0.089686092,92,False,False,
4800,2025-02-05T09:13:58.013Z,2.294861145,35.9923,-1.939749032,38.5,-2.590314001,39.4852,0.221217465,42.9866,-0.773462966,45.0,-0.934934027,44.5,0.0,0.0,-0.09740059,0.0,0.0,0.0,0.106780533,92,False,False,
4801,2025-02-05T10:25:05.654Z,0.014616166,36.0,-2.097867219,38.484,-0.090907544,39.5,-1.040308861,42.9672,2.925417215,45.0,-0.367040679,44.5,0.0,0.0,-0.006081346,0.0,0.0,0.0,0.089615863,92,False,False,
4802,2025-02-05T10:09:27.258Z,-0.151879121,36.0,-1.919312858,38.5,-2.409019757,39.5,-1.221445553,42.9601,-0.772324912,45.0,0.453601934,44.5,-0.00660852,0.0,-0.300904868,0.0,0.005157084,-0.000992862,0.080735029,92,False,False,
4803,2025-02-05T09:43:22.481Z,0.602383505,35.9811,-2.893906694,38.5,-0.562996801,39.5,-3.046588731,42.9566,-0.875583842,44.9892,-0.57690904,44.4995,0.0,0.0,-0.00715943,0.0,1.02644293,0.0,0.088822973,92,False,False,
4804,2025-02-05T09:23:04.544Z,-0.132096913,35.997,-2.808026018,38.5,-1.008898184,39.5,-1.098667231,42.9874,0.634912937,45.0,-0.98015524,44.5,0.0,0.008208722,0.0,0.0,0.0,0.0,0.092087104,92,False,False,
4805,2025-02-05T10:40:25.004Z,0.364938918,36.0,-3.436163543,38.4933,-0.351514946,39.5,0.941235486,43.0,0.771296775,45.0,-0.994527775,44.5,0.0,-0.001926341,0.0,-0.589618696,0.0,0.0,0.07,92,False,False,
4806,2025-02-05T10:23:30.438Z,0.019397377,36.0,-2.151313068,38.5,-2.292401282,39.5,-0.440693758,43.0,-0.493233649,45.0,-0.477489571,44.5,0.0,0.0,-0.170267998,0.0,0.0,0.0,0.088280044,92,False,False,
4807,2025-02-05T09:51:17.289Z,-0.195725532,36.0,-3.793042098,38.5,1.556414212,39.5,-0.194412075,42.9908,0.419668401,45.0,1.730365105,44.4896,0.0,0.0,-7.3752e-05,0.0,0.0,0.0,0.080486819,92,False,False,
4808,2025-02-05T10:22:14.282Z,-0.515930681,35.9847,-2.097875551,38.5,-0.750514257,39.5,-1.896159172,42.9877,0.594658148,45.0,1.395513315,44.5,0.0,0.005857815,0.0,0.377718941,0.0,0.0,0.113894004,92,False,False,
4809,2025-02-05T09:20:46.474Z,1.152003523,35.9824,-2.371002809,38.5,-1.543196543,39.5,-1.030354241,43.0,-1.974959303,45.0,-0.488053525,44.5,0.0,0.0,0.0,-0.008131699,0.0,0.0,0.092038629,92,False,False,
4810,2025-02-05T10:01:51.344Z,1.350486034,35.9705,-0.316831675,38.4866,-4.12803942,39.4908,-1.113567954,43.0,0.868325148,45.0,2.884006737,44.5,0.0,0.0,0.0,-0.008145966,0.0,0.009656977,0.103629717,92,False,False,
4811,2025-02-05T09:33:10.587Z,0.595557283,35.9885,-2.249917793,38.5,-0.845462055,39.4916,-0.868326555,43.0,0.771510071,45.0,1.583630233,44.4963,-0.434750294,0.0,0.0,-0.395741145,-0.003548919,0.0,0.079624413,92,False,False,
4812,2025-02-05T09:33:54.109Z,0.568346418,36.0,-3.516370133,38.5,-1.181606276,39.4769,-0.46415497,43.0,-0.860518531,44.9861,-0.045326274,44.5,-0.000923832,0.0,0.0,0.0,-0.455272013,0.0,0.088888151,92,False,False,
4813,2025-02-05T10:13:17.036Z,-1.385684362,36.0,-2.483215479,38.4953,-1.548803358,39.4732,-0.123054951,42.9918,-0.659619104,45.0,2.555079659,44.5,0.0,0.0,0.0,-0.009746293,0.0,-0.004672108,0.08179312,92,False,False,
4814,2025-02-05T09:41:51.156Z,-1.079502206,35.9954,-3.661115971,38.5,-0.660300374,39.5,-0.028259203,43.0,0.381774098,45.0,-0.101491205,44.5,0.0,0.007701325,0.0,0.0,-0.000638013,0.0,0.080211802,92,False,False,
4815,2025-02-05T09:48:30.287Z,-0.101795389,35.9958,-1.937422453,38.5,0.430698063,39.4883,0.518577382,43.0,-0.000933732,45.0,-0.296534835,44.5,0.0,0.0,0.0,0.009457959,-0.60415925,0.346038338,0.07,92,False,False,
4816,2025-02-05T10:30:56.285Z,1.08637393,36.0,-1.624680203,38.5,-1.665965173,39.5,0.785589588,42.9915,0.474069762,45.0,0.378886676,44.5,0.0,0.002038448,0.0,0.0,0.0,-0.133462833,0.098006703,93,False,False,
4817,2025-02-05T09:27:02.873Z,-0.348269731,36.0,-2.033309348,38.5,-0.764130247,39.4854,-4.368753759,42.9843,0.813178244,44.9922,-1.103846794,44.4985,-0.590200278,0.001699407,0.0,0.0,-0.322804049,0.113438794,0.07,93,False,False,
4818,2025-02-05T09:14:21.232Z,1.056245892,35.9953,-5.4423015,38.5,-2.222187399,39.4697,-0.363235579,43.0,-0.359023647,45.0,-0.156178798,44.5,0.0,0.0,0.0,0.0,-0.32076588,0.0,0.080785504,93,False,False,
4819,2025-02-05T10:19:23.301Z,0.065858003,36.0,-1.613192412,38.4894,-2.393662962,39.4562,-2.26013081,43.0,0.806306821,44.9871,-0.239205868,44.5,0.000544933,-0.003347793,0.0,0.0,0.0,0.0,0.114472244,93,False,False,
4820,2025-02-05T09:13:00.556Z,-0.430971552,36.0,-0.669733368,38.4829,-2.715205304,39.4993,-2.230197333,42.9929,0.725153154,44.9933,1.171575206,44.5,0.0,0.0,0.436362445,0.140571129,0.091321319,0.0,0.079339215,93,False,False,
4821,2025-02-05T10:27:48.173Z,-0.557833365,36.0,-1.260812739,38.4668,-4.036543628,39.5,0.102915692,43.0,-0.125925037,44.976,3.394511017,44.5,0.0,0.0,0.0,-0.244420657,-0.000704002,-0.109515577,0.105612223,93,False,False,
4822,2025-02-05T10:03:55.228Z,-1.035707835,35.9833,-3.124149303,38.4529,-2.770268097,39.5,0.162775643,43.0,-0.229759843,45.0,-0.797477119,44.5,0.0,0.0,0.0,0.002174262,0.0,-0.270777277,0.07,93,False,False,
4823,2025-02-05T10:34:47.007Z,-0.372064573,36.0,-2.864774156,38.4532,-1.948438368,39.5,-0.634833328,42.9909,0.199206077,45.0,-2.159800825,44.5,0.008578956,0.0,0.0,-0.670031201,-0.006392612,-0.007103026,0.07,93,False,False,
4824,2025-02-05T09:22:27.426Z,-1.275343528,36.0,-2.350315034,38.4924,-1.182661253,39.4832,-0.682710365,43.0,-1.194876119,45.0,0.204186079,44.5,0.0,0.754554945,0.0,0.0,0.0,0.480644613,0.078256405,93,False,False,
4825,2025-02-05T10:37:47.555Z,0.218251549,35.9965,-0.996224519,38.4867,-1.984896651,39.5,-0.943713071,43.0,-0.418419775,44.9926,-1.414050395,44.4844,0.0,0.0,0.0,0.0,0.0,0.0,0.097791815,93,False,False,
4826,2025-02-05T10:27:47.889Z,0.242524566,36.0,-0.844133448,38.5,-1.603978192,39.5,0.421470832,43.0,1.347041912,45.0,-0.005233832,44.4674,0.0,0.0,0.0,0.0,0.0,0.0,0.08366886,93,False,False,
