Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost,
6373,2025-02-05T10:39:13.782Z,0.106671482,34.8409,-3.095503791,38.4879,0.36477801,39.5,-1.160406908,43.0,0.713649021,45.0,-0.436716066,44.4668,0.0,-0.00437389,0.0,0.0,0.0,0.441067824,0.080836641,132,False,False,
6374,2025-02-05T10:39:15.627Z,-2.743855498,34.8455,-2.640924296,38.5,-2.246426759,39.5,-0.183139879,43.0,0.719399905,44.9912,-1.145426077,44.4499,0.0,0.0,0.0,0.271592873,-0.00821385,0.0,0.07,132,False,False,
6375,2025-02-05T10:39:16.629Z,-0.376744727,34.878,-2.661369109,38.4868,-0.181738677,39.5,0.101932795,42.985,0.556023937,44.9995,-0.372339053,44.4859,-0.008314274,0.0,0.243283111,0.0,0.0,0.006099738,0.085005059,132,False,False,
6376,2025-02-05T10:39:18.296Z,1.881067465,34.8895,-1.96139457,38.4989,-0.256139789,39.5,0.250342513,43.0,1.22321115,44.9868,-0.139760848,44.4858,0.0,0.0,0.007404955,0.0,0.0,0.0,0.07710878,132,False,False,
6377,2025-02-05T10:39:19.227Z,1.673009245,34.3453,-3.103698804,38.5,0.380901213,39.5,-3.839225164,43.0,-0.108616267,45.0,1.556324024,44.5,0.379891503,-0.00610732,0.002509832,0.0,0.0,0.0,0.07,132,False,False,
6378,2025-02-05T10:39:20.319Z,-1.006736743,34.3928,-1.163161634,38.5,-3.043429258,39.5,-0.387101984,43.0,-0.488673572,45.0,-0.74206238,44.4947,0.0,0.0,0.0,0.0,0.0,-0.097110506,0.078595957,132,False,False,
6379,2025-02-05T10:39:21.557Z,0.132130126,34.3835,-1.156229874,38.4906,-1.096521377,39.5,-1.843357493,42.9916,-0.009854489,45.0,0.902687811,44.5,0.0,0.0,0.0,0.002239074,-0.004172351,0.003076403,0.07,132,False,False,
6380,2025-02-05T10:39:23.262Z,-0.090284582,34.3786,-1.706448184,38.5,-1.671678816,39.4831,-0.181710419,42.9962,0.525721826,45.0,-0.029821988,44.4882,-0.006494354,0.008134298,0.0,0.0,0.0,-0.001911208,0.075480367,132,False,False,
6381,2025-02-05T10:39:24.730Z,2.444947045,34.3836,-3.046189952,38.5,-1.546734382,39.4729,0.053347248,43.0,0.49976045,44.9806,0.381211322,44.5,0.0,0.0,0.009131731,0.0,0.0,0.00690933,0.107430998,132,False,False,
6382,2025-02-05T10:39:26.103Z,-0.923405904,34.3776,-2.027694466,38.5,-1.133024363,39.4682,-1.451269421,43.0,0.169704142,45.0,0.490834069,44.4994,-0.000280792,0.0,0.0,0.0,0.0,-0.001937425,0.093773278,132,False,False,
6383,2025-02-05T10:39:27.062Z,-0.571947725,34.3891,-2.92493734,38.4955,-1.730098074,39.4486,1.044904926,43.0,-0.061124547,45.0,1.438963608,44.5,0.0,0.0,0.0,0.0,0.006819786,-0.695862599,0.083723186,132,False,False,
6384,2025-02-05T10:39:28.398Z,-1.176342361,34.4115,-2.501059363,38.5,-1.766261983,39.4952,-1.524840936,43.0,0.856940595,44.9836,1.113257197,44.5,0.0,0.543164011,-0.000955525,0.0,0.0,0.0,0.08996918,132,False,False,
6385,2025-02-05T10:39:30.187Z,-0.156405079,34.4475,-1.841968571,38.5,-0.139826964,39.5,-2.394628769,43.0,-0.289885377,44.986,0.597819338,44.496,0.0,0.0,0.0,0.25268438,0.0,0.002757038,0.11185311,132,False,False,
6386,2025-02-05T10:39:31.111Z,0.37512953,34.4711,-2.701282424,38.5,0.655175585,39.4971,-1.085572537,42.9853,-0.982235082,44.9665,0.86244678,44.5,0.0,0.0,0.0,0.006073282,0.0,-0.500961741,0.103135281,132,False,False,
6387,2025-02-05T10:39:33.122Z,-1.222468825,34.5092,-2.348852938,38.5,-0.78559875,39.4866,0.470278087,42.9765,-0.331373713,44.9939,0.464367121,44.5,0.0,0.006309099,0.0,0.0,0.0,-0.006698739,0.085417946,132,False,False,
6388,2025-02-05T10:39:35.007Z,-0.070492575,34.5259,-1.532865916,38.5,-2.673806054,39.4819,-3.465657908,43.0,-0.796180291,44.9785,-0.890427238,44.4963,0.0,0.0,0.549205817,0.008687138,0.003769749,-0.006164037,0.103265859,132,False,False,
6389,2025-02-05T10:39:37.052Z,-0.221748743,34.5755,-2.360513536,38.5,-1.56745665,39.4951,-1.651507086,43.0,-1.622522139,44.9953,-0.149927145,44.4911,0.0,0.0,0.0,0.0,0.0,1.453544072,0.091145777,132,False,False,
6390,2025-02-05T10:39:38.107Z,-0.712858692,33.7,-2.226400463,38.4928,-1.54117298,39.5,-0.174942136,43.0,1.703309916,45.0,0.540264091,44.4941,0.0,0.00622274,0.0,0.0,0.0,0.0,0.072043607,132,False,False,
6391,2025-02-05T10:39:39.145Z,-0.443468825,33.7225,-3.284754333,38.4936,-0.510798342,39.5,-0.774541652,42.9869,0.259183999,45.0,0.585039103,44.4887,-0.004647943,0.0,0.0,0.005318467,0.0,0.0,0.078796319,132,False,False,
6392,2025-02-05T10:39:40.254Z,-0.372075374,33.7305,0.449096159,38.5,-0.826602432,39.494,0.389689951,43.0,0.590766012,44.9937,0.91280855,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.074521519,132,False,False,
6393,2025-02-05T10:39:41.219Z,1.250003567,33.7435,-2.144170211,38.5,-0.91791596,39.4957,-1.3935215,43.0,0.360790889,45.0,0.265360625,44.5,-0.009875939,-0.001496428,0.0,0.023122568,0.0,0.0,0.084619316,132,False,False,
6394,2025-02-05T10:39:42.172Z,-0.322314176,33.7278,-1.520797711,38.4993,-0.559344635,39.5,0.482482095,43.0,-0.368970672,45.0,0.20168265,44.5,0.0,0.0,-0.00698997,0.0,0.737350356,-0.007830463,0.092293217,132,False,False,
6395,2025-02-05T10:39:43.949Z,-0.155082541,33.7752,-3.45698222,38.4957,-0.992731296,39.5,-1.518813899,43.0,0.262681905,44.9824,-0.281286866,44.5,0.0,0.0,0.0,0.0,-0.001403855,0.0,0.111022294,132,False,False,
6396,2025-02-05T10:39:45.342Z,0.320683564,35.6998,-0.970268373,38.5,-3.028513042,39.5,-0.755226791,42.9998,-0.686448282,44.9667,-0.333049073,44.5,0.0,0.005072139,0.0,0.0,0.0,0.0,0.07350175,132,False,False,
6397,2025-02-05T10:39:47.340Z,0.237387089,35.6931,-1.621664201,38.5,-0.085706651,39.5,-0.069705501,43.0,1.841635695,44.9531,-0.550812301,44.5,0.0,0.0,-0.407396178,0.0,0.0,0.004317818,0.094141893,132,False,False,
6398,2025-02-05T10:39:48.632Z,0.018614551,35.6861,-0.009152928,38.5,-1.586203357,39.5,-0.699742949,42.9902,0.413892188,44.9825,0.246976683,44.4997,0.0,0.0,0.0,0.0,0.0,0.0,0.086394959,132,False,False,
6399,2025-02-05T10:39:50.317Z,0.162525857,35.726,-2.148778475,38.5,-1.093006352,39.5,-0.27070126,43.0,0.086854138,44.9704,0.072099661,44.5,0.0,-0.002087314,0.0,-0.004715661,0.0,0.0,0.080848934,132,False,False,
6400,2025-02-05T10:39:51.244Z,-0.164321183,35.7214,-2.002907603,38.4922,-0.918504368,39.4826,0.447809306,42.9936,-0.510926888,45.0,0.840633184,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.115388365,132,False,False,
6401,2025-02-05T10:39:52.791Z,0.414648527,35.7511,-2.135312799,38.5,-1.521430784,39.4651,0.406205753,42.9939,0.324220609,45.0,-0.092867887,44.4916,0.0,0.0,-0.593684664,0.0,0.0,0.002025077,0.098686678,132,False,False,
6402,2025-02-05T10:39:54.604Z,2.015458775,35.7496,-3.182780032,38.5,-1.132848552,39.4974,-0.945385581,43.0,0.07684566,44.989,-0.481087134,44.5,0.0,-0.003600929,0.0,0.00520233,-0.006646574,0.0,0.126877472,132,False,False,
6403,2025-02-05T10:39:55.962Z,0.170079515,35.795,-3.310435561,38.5,0.177666635,39.4875,0.135984126,42.996,-0.642130494,45.0,-0.137202579,44.5,0.0,0.007290379,0.0,-0.004995015,0.0,0.0,0.08706963,132,False,False,
6404,2025-02-05T10:39:56.976Z,-0.874468546,35.8164,-1.424876598,38.5,-1.414091914,39.5,-1.19250586,43.0,0.645563067,44.9824,-0.977391502,44.4923,0.041928345,0.009954129,0.003079042,0.140561755,0.0,0.0,0.082090274,132,False,False,
6405,2025-02-05T10:39:57.954Z,-0.101277725,35.8041,-4.14417821,38.5,-1.021234317,39.5,-0.788338288,42.9811,0.495407864,44.9976,0.645620431,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.076060943,132,False,False,
6406,2025-02-05T10:39:59.673Z,0.578226846,35.8086,-2.012237686,38.5,-0.058832329,39.5,-2.887330542,42.9739,0.13650852,44.9973,-0.950140139,44.5,0.0,0.0,0.282875916,-0.071443168,0.970530482,0.0,0.07,132,False,False,
6407,2025-02-05T10:40:01.090Z,-0.014895852,35.8268,-2.65097685,38.4876,-1.10507556,39.5,-1.12011003,43.0,-0.068271931,45.0,0.505431253,44.5,0.0,0.0,0.0,-0.403541049,0.0,0.0,0.07,132,False,False,
6408,2025-02-05T10:40:02.868Z,1.133524137,37.7761,-2.858147862,38.5,-0.628754078,39.4945,-0.302643527,42.9957,-0.925651405,44.9963,1.090875959,44.5,0.0,-0.006351066,-0.000505879,-0.085782254,0.0,0.002002221,0.070093384,132,False,False,
6409,2025-02-05T10:40:04.816Z,-1.799160504,36.0,-2.033733225,38.5,1.020568356,39.4978,-0.510449543,43.0,-0.434984029,45.0,0.919240291,44.4953,0.0,0.0,0.0,-0.005775443,0.0,0.0,0.082133422,132,False,False,
6410,2025-02-05T10:40:05.932Z,0.76088722,35.9982,-3.193379711,38.5,-0.58558763,39.5,-1.35199238,42.9841,-0.940014618,45.0,0.900042017,44.4861,0.0,-0.001960619,0.0,-0.834249413,0.125740338,-0.001678376,0.110729376,132,False,False,
6411,2025-02-05T10:40:07.759Z,0.141022036,36.0,-3.136710955,38.5,1.348961081,39.5,-0.844614143,42.9819,0.474555676,45.0,-0.571976004,44.5,0.004771585,0.009843457,0.009566021,0.0,0.0,0.0,0.08330723,132,False,False,
6412,2025-02-05T10:40:09.644Z,0.984258874,36.0,-2.647615884,38.5,-1.240488347,39.5,0.398682259,43.0,0.44993263,45.0,0.00380297,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.086445499,132,False,False,
6413,2025-02-05T10:40:10.750Z,-0.38302364,36.0,-1.834242425,38.492,-2.68428479,39.5,-1.107416889,43.0,-1.376123588,44.9952,-0.741955653,44.5,0.008580546,0.0,-0.00855054,0.0,0.0,0.0,0.07,132,False,False,
6414,2025-02-05T10:40:12.388Z,0.288416716,36.0,-1.850356655,38.5,0.252999939,39.5,-1.316157663,43.0,0.205753124,45.0,-0.196736056,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,132,False,False,
6415,2025-02-05T10:40:13.577Z,0.518877564,35.9851,-4.025719447,38.5,-0.643760249,39.5,-1.590387643,42.9834,0.839585527,45.0,0.493342437,44.5,-0.308616835,0.0,0.0,0.0,0.0,-0.679179751,0.07,132,False,False,
6416,2025-02-05T10:40:15.106Z,-0.255266704,36.0,-3.473350911,38.5,-1.350100063,39.4851,-2.175000803,42.9835,0.221572645,45.0,-0.671541786,44.4877,0.000216869,0.0,0.00200863,0.0,-0.899818627,0.000639271,0.08815058,132,False,False,
6417,2025-02-05T10:40:16.971Z,-2.360965721,36.0,-3.204512054,38.4853,0.331170657,39.4666,-1.071227918,42.9986,0.677849386,44.9948,1.516801435,44.5,0.0,-0.495309014,0.0,0.0,0.0,0.0,0.07,132,False,False,
6418,2025-02-05T10:40:18.085Z,-0.403413741,36.0,-2.29851482,38.5,0.293961734,39.4882,-0.057455392,43.0,-0.289717977,44.9777,-0.970161957,44.4953,0.0,0.0,0.0,0.561640121,0.0,0.0,0.082993087,132,False,False,
6419,2025-02-05T10:40:19.389Z,-0.388433215,36.0,-1.553877128,38.5,-0.796081705,39.4828,0.066075294,42.9952,-0.164351697,44.9848,0.195671473,44.5,0.008823855,-0.001377853,0.0,0.0,0.007336207,0.0,0.07,132,False,False,
6420,2025-02-05T10:40:20.700Z,-1.121784537,37.3731,-3.611151869,38.5,-0.52357594,39.4962,-0.017145971,43.0,-1.387137714,45.0,0.393447675,44.5,0.137453559,-0.007375891,0.0,0.0,0.001927597,0.0,0.107222166,132,False,False,
6421,2025-02-05T10:40:22.522Z,-0.00744864,35.745,-2.650985436,38.5,-2.091097887,39.4924,-0.029056061,43.0,-0.839479474,45.0,-0.300849466,44.4839,0.0,0.0,-0.484142434,-0.009191557,0.0,0.0,0.108008696,132,False,False,
6422,2025-02-05T10:40:24.381Z,1.822410286,35.7856,0.256833947,38.5,-2.135693427,39.4787,-2.491365876,42.9987,-0.589538151,44.9889,1.219668688,44.5,0.210379101,-0.00046814,0.0,0.0,0.0,0.0,0.07,132,False,False,
6423,2025-02-05T10:40:25.296Z,0.062626582,35.825,-2.445060532,38.5,-0.630996651,39.4693,-1.089691536,42.9977,-0.389654588,44.9963,-0.873172383,44.484,0.0,0.0,0.0,-0.006865333,0.0,0.0,0.085859179,132,False,False,
6424,2025-02-05T10:40:26.504Z,-0.458578245,35.8694,-1.293679524,38.4805,-4.497235783,39.4617,-0.655493711,43.0,-0.818527841,45.0,-0.488074114,44.4805,0.0,0.0,0.0,0.0,0.195657735,0.005267685,0.073853021,132,False,False,
6425,2025-02-05T10:40:27.796Z,-0.533859754,35.8507,-1.828068152,38.5,-0.43359319,39.4803,-2.471868722,43.0,0.249667089,44.9927,1.581349581,44.4973,0.0,0.0,0.0,0.074381951,0.0,0.0,0.091988012,132,False,False,
6426,2025-02-05T10:40:29.076Z,-0.049913738,35.8948,-1.925292048,38.5,-2.185492956,39.4732,-0.569683133,43.0,-0.499111171,45.0,1.746195536,44.4845,-0.003321634,0.0,-0.648567808,0.719370863,0.0,-0.143047831,0.078382338,132,False,False,
6427,2025-02-05T10:40:30.773Z,1.513379265,35.8896,-2.616051655,38.4856,-1.602094058,39.4795,-1.261629273,42.9918,-0.091710417,45.0,-0.852804274,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.078913143,132,False,False,
6428,2025-02-05T10:40:32.242Z,-1.73212298,35.8946,-2.948424168,38.4799,0.753178944,39.5,0.367159373,42.9728,0.025314301,45.0,-0.300721468,44.5,0.0,0.004592022,0.466677488,0.0,-0.218438289,0.427428819,0.104639961,132,False,False,
6429,2025-02-05T10:40:33.924Z,-0.744268374,35.9063,-1.294880288,38.4991,-1.562074427,39.5,-2.1395058,43.0,0.142438251,45.0,0.628537365,44.5,-0.007506728,0.0,-0.351388122,0.0,0.006878395,0.0,0.095273245,132,False,False,
6430,2025-02-05T10:40:35.288Z,1.254565433,35.92,-4.032777378,38.5,-1.10805633,39.4982,0.305359508,43.0,1.894684185,45.0,-0.058406509,44.5,0.0,0.0,0.006700593,0.0,0.0,-1.098802197,0.080616524,132,False,False,
6431,2025-02-05T10:40:36.290Z,0.681498426,37.4831,-1.137142472,38.4902,-1.828536242,39.4875,-0.74092449,43.0,0.37698978,45.0,1.219442108,44.5,0.0,0.000703873,0.0,-0.368463549,0.002300491,0.007988001,0.098018588,132,False,False,
6432,2025-02-05T10:40:37.840Z,-0.069762762,36.0,-2.468494876,38.5,-2.153956676,39.4711,-1.062844399,43.0,0.607407419,45.0,1.456959126,44.5,0.0,0.005061363,0.0,0.0,0.0,0.0,0.083382758,132,False,False,
6433,2025-02-05T10:40:38.766Z,-4.88613724,36.0,-2.67769478,38.5,-0.641542561,39.5,-0.007847739,43.0,-0.339697569,44.9859,-1.503034738,44.5,0.0,0.0,-0.008877571,0.0,-0.009402359,0.0,0.09910922,132,False,False,
6434,2025-02-05T10:40:39.989Z,0.601068576,36.0,-1.139663468,38.5,-0.158080861,39.5,-0.776945864,42.9997,0.398767821,45.0,1.552888016,44.5,0.0,0.0,-0.200180153,0.0,0.009920637,0.008301687,0.071888466,132,False,False,
6435,2025-02-05T10:40:41.811Z,2.080969725,35.2834,-3.019806559,38.4849,0.130288326,39.5,0.685747218,42.9952,0.318153255,45.0,-0.864533676,44.4801,0.0,0.035474245,0.289012202,0.0,0.008436125,-0.001124394,0.103944938,132,False,False,
6436,2025-02-05T10:40:42.962Z,-1.035287029,35.313,-2.306026787,38.4684,1.48282837,39.4898,0.479297914,43.0,0.444796284,45.0,0.126034562,44.5,0.0,0.301931945,0.0,0.006579509,0.0,-0.373722874,0.100665996,132,False,False,
6437,2025-02-05T10:40:44.133Z,-0.255291279,35.3055,-1.709235223,38.4559,-1.563226988,39.5,-0.672138288,42.9969,-0.659729101,45.0,-0.107645636,44.5,0.059699787,0.0,0.0,0.0,0.0,0.0,0.07,132,False,False,
6438,2025-02-05T10:40:45.731Z,0.107318316,35.3167,-0.610533546,38.4419,-2.313775973,39.5,-0.433016513,43.0,0.225560263,44.9934,-0.871224111,44.5,-0.005666013,0.006277745,0.0,0.0,0.0,0.007795216,0.093089386,132,False,False,
6439,2025-02-05T10:40:46.896Z,-0.838884253,35.2974,0.059604839,38.4838,-1.25650894,39.5,0.64793216,43.0,-0.169192543,45.0,0.038538691,44.5,0.358130749,0.003062168,0.0,0.003051628,0.328565675,-0.007979089,0.07,132,False,False,
6440,2025-02-05T10:40:48.011Z,0.683885161,35.7476,-1.202994604,38.5,-1.176936648,39.5,0.068051817,43.0,1.17543121,45.0,0.711993095,44.4889,0.0,0.124528536,0.0,0.028366667,0.0,0.0,0.074525873,132,False,False,
6441,2025-02-05T10:40:49.206Z,0.162738093,35.7921,-2.610438603,38.5,-1.399995863,39.5,-0.516966146,42.9993,0.32252963,45.0,-0.310689656,44.5,0.0,-0.002795175,0.0,-0.006310054,0.0,0.0,0.088133207,132,False,False,
6442,2025-02-05T10:40:50.913Z,0.970952471,35.827,-3.095059621,38.5,-0.415933698,39.5,0.846755492,43.0,0.645014927,45.0,0.210168498,44.5,0.0,0.0082761,0.171640331,-0.000164892,-0.000252328,0.005431228,0.095699036,132,False,False,
6443,2025-02-05T10:40:52.364Z,0.518384088,35.9601,-2.617899789,38.4923,-1.202082563,39.5,-1.547734864,43.0,-0.597119051,45.0,0.646598814,44.5,0.0,-0.007178436,0.279269556,-0.144784066,0.575747338,-0.005003192,0.102954629,132,False,False,
6444,2025-02-05T10:40:53.418Z,-1.728125324,35.9902,-0.827798354,38.5,-1.784960065,39.5,0.474866448,43.0,-0.434170265,45.0,0.200029347,44.5,-0.270765719,0.0,0.0,-0.005867684,0.0,0.334649418,0.110420845,132,False,False,
6445,2025-02-05T10:40:55.432Z,0.501322046,35.9835,-1.090976773,38.5,-0.136192691,39.5,-0.92867237,43.0,0.858362464,44.9881,-0.527616554,44.5,0.000592358,0.0,0.000351135,0.0,0.0,0.0,0.102485765,132,False,False,
6446,2025-02-05T10:40:56.465Z,0.77813458,35.9657,-2.506305702,38.5,-1.324134956,39.4873,-2.447615747,43.0,-0.898243375,45.0,0.507274325,44.4935,0.0,-0.493785087,0.0,0.0,0.0,0.0,0.071773592,132,False,False,
6447,2025-02-05T10:40:57.973Z,-2.224770732,35.9468,-4.664037823,38.4938,-4.067571847,39.5,-2.347542824,43.0,1.081857794,45.0,2.379298768,44.4924,-0.008066185,1.009995829,0.0,0.0,0.068022156,0.0,0.078715212,132,False,False,
6448,2025-02-05T10:40:59.641Z,2.102309706,35.9843,-3.04028077,38.4992,-1.097509476,39.4882,-0.510729217,43.0,-0.047086621,45.0,-2.357819762,44.4762,0.0,-0.007277531,-0.676185183,0.0,0.0,0.0,0.097737012,132,False,False,
6449,2025-02-05T10:41:00.873Z,1.359701667,35.9661,-0.407312222,38.5,-1.516985377,39.4822,-0.227634051,43.0,1.293533591,44.9977,2.319078077,44.4914,0.0,-0.001936926,0.0,0.0,0.002437263,0.007734559,0.101705303,132,False,False,
6450,2025-02-05T10:41:01.964Z,-0.381823823,35.9539,-0.917029806,38.5,1.578138137,39.4653,-0.735366254,43.0,0.226318149,45.0,0.488112208,44.5,0.0,-0.007532027,0.0,0.0,0.0,0.0,0.075103848,133,False,False,
6451,2025-02-05T10:41:03.489Z,1.047822731,35.9459,-2.351416614,38.5,-0.288669097,39.4577,-1.110526231,43.0,-1.584096509,45.0,-0.666784696,44.5,0.0,0.0,0.0,0.0,0.00269589,0.0,0.108134787,133,False,False,
6452,2025-02-05T10:41:05.426Z,2.379226391,35.9425,-0.954913783,38.5,2.034591157,39.4416,-0.253940044,42.9965,-0.28653488,45.0,0.606185882,44.4885,0.0,0.0,0.0,0.0,0.0,-0.636056924,0.07,133,False,False,
6453,2025-02-05T10:41:07.382Z,0.620407334,35.9431,-0.799866698,38.4998,-1.295012836,39.4821,0.240165669,42.9963,0.108579438,44.9937,-0.843407023,44.5,0.059869002,-0.092660362,0.0,-0.005352246,0.0,0.0,0.098446851,133,False,False,
6454,2025-02-05T10:41:08.705Z,0.024195065,35.9464,-2.287010634,38.4841,-1.795606128,39.5,-0.508778449,43.0,-2.572548682,45.0,-0.858606366,44.4887,-0.247155664,6.728e-06,-0.001046538,0.0,0.0,0.0,0.080243175,133,False,False,
6455,2025-02-05T10:41:10.322Z,1.647105986,35.9407,-5.727901195,38.5,-1.715437458,39.5,0.99422399,43.0,0.806968781,45.0,-0.448433377,44.5,0.0,0.008311604,0.0,0.0,0.0,0.576512395,0.07,133,False,False,
6456,2025-02-05T10:41:11.631Z,1.404968159,36.3534,-2.150372686,38.5,-0.216707979,39.5,0.234325845,43.0,0.107160162,44.9944,0.648194297,44.4855,-0.007113501,-0.002736454,0.0,-0.005973783,0.0,-0.004270263,0.07,133,False,False,
6457,2025-02-05T10:41:13.347Z,0.899454668,36.0,-2.912623553,38.5,-4.652281902,39.5,-0.654542277,42.9982,1.157742944,45.0,-0.459942889,44.5,0.0,0.0,0.0,-0.005744873,0.004549963,0.0,0.099675302,133,False,False,
6458,2025-02-05T10:41:15.377Z,-1.105573119,36.0,-2.444314444,38.5,-0.591973531,39.5,-1.675122866,43.0,0.864469884,45.0,-0.903994811,44.5,0.0,0.0,0.0,0.0,0.0,0.009487952,0.07025482,133,False,False,
6459,2025-02-05T10:41:17.072Z,0.894875132,36.0,-2.137938811,38.5,-0.485513994,39.4896,-3.308129419,43.0,0.555108678,45.0,-0.485214897,44.5,-0.001752649,0.0,0.379562309,0.0,0.006236754,0.0,0.086724595,133,False,False,
6460,2025-02-05T10:41:18.152Z,-0.551485965,36.0,-1.731369682,38.5,-3.019259644,39.5,-0.78702412,43.0,-0.675059789,45.0,0.486637816,44.4894,0.0,0.007907648,0.0,-0.004596782,0.0,0.0,0.086953648,133,False,False,
6461,2025-02-05T10:41:19.399Z,1.190676503,35.9977,-1.420238303,38.5,-1.343093032,39.5,-0.210740796,42.9827,0.070646908,44.9951,0.290847629,44.5,0.0,0.101010785,0.0,0.0,0.002812031,0.0,0.082223199,133,False,False,
6462,2025-02-05T10:41:21.218Z,0.363870441,36.0,-3.016630108,38.5,0.01531728,39.5,-0.416250156,42.9722,0.56100942,45.0,0.053859955,44.5,0.0,0.0,0.0,0.301618279,-0.180634889,0.0,0.073181055,133,False,False,
6463,2025-02-05T10:41:22.249Z,1.691996782,35.9878,-1.183341913,38.5,-3.413187918,39.5,-0.146018002,43.0,0.254094322,45.0,0.017595414,44.5,0.000194361,-0.003273808,0.0,0.0,0.0,0.0,0.10666142,133,False,False,
6464,2025-02-05T10:41:23.191Z,0.599970564,36.0,-6.0,38.5,-0.133866659,39.493,-1.413002637,43.0,1.277758869,44.9802,0.571741411,44.5,0.003561572,0.0,0.149882313,0.0,0.0,0.0,0.096965436,133,False,False,
6465,2025-02-05T10:41:24.762Z,0.645536129,36.0,-2.2953914,38.5,-0.398766512,39.5,-0.864482747,43.0,0.015007612,44.9853,2.156289488,44.4963,0.00987438,0.0,-0.541676978,0.173771177,0.001429513,0.0,0.086942903,133,False,False,
6466,2025-02-05T10:41:25.950Z,1.00922827,36.0,-1.986087303,38.5,-0.703952505,39.5,-1.251405914,43.0,0.602955305,45.0,0.99132374,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.081372983,133,False,False,
6467,2025-02-05T10:41:27.554Z,-0.17744945,36.0,-1.213948295,38.5,1.050278427,39.5,-1.743677542,43.0,-0.059326191,45.0,1.414930953,44.5,0.0,0.0,0.0,0.00176573,0.0,0.0,0.120114768,133,False,False,
6468,2025-02-05T10:41:29.621Z,-0.306784928,36.0741,-2.040761522,38.5,-0.830080353,39.4979,-0.906023064,43.0,1.146481951,45.0,-0.800193155,44.5,0.0,0.0,-0.240461078,0.0,0.0,-0.913014885,0.09143955,133,False,False,
6469,2025-02-05T10:41:31.298Z,0.41164567,37.0567,-2.555052676,38.5,0.854140584,39.5,0.092726213,43.0,-0.881198045,45.0,-0.138212075,44.5,0.0,0.0,-0.475185168,0.0,0.0,0.0,0.086261808,133,False,False,
6470,2025-02-05T10:41:32.512Z,-0.769588269,36.0,-2.632007213,38.5,-1.625111456,39.5,0.36473167,43.0,-0.737063748,45.0,2.740283848,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.080345398,133,False,False,
6471,2025-02-05T10:41:34.547Z,0.995364979,35.984,-2.829508527,38.5,-0.704052684,39.4802,-0.708846517,42.9858,0.301976303,45.0,0.199913849,44.5,0.0,0.0,0.009044741,0.0,-0.008486747,0.000191332,0.104185687,133,False,False,
6472,2025-02-05T10:41:36.070Z,-0.276555972,36.0,-2.141880867,38.5,-1.122698614,39.4766,0.271201194,42.9739,-0.558180561,45.0,-0.605487935,44.5,-0.587727635,0.0,0.0,0.0,0.0,0.0,0.100535162,133,False,False,
6473,2025-02-05T10:41:37.131Z,-0.911934116,36.0,-2.484636441,38.5,-2.090789904,39.5,0.963498071,43.0,-0.309353111,45.0,1.843095317,44.5,0.0,0.0,-0.013265102,0.0,-0.000169254,0.0,0.099003529,133,False,False,
6474,2025-02-05T10:41:38.704Z,-0.68557732,36.0,-2.695135041,38.5,-1.324690548,39.5,0.049770612,43.0,0.43967738,45.0,0.149929265,44.5,0.0,0.0,-0.545852461,0.0,-0.009895563,0.0,0.101330682,133,False,False,
6475,2025-02-05T10:41:39.660Z,-5.276106048,36.0,-2.288026319,38.5,-1.435229357,39.5,-1.162257021,42.9843,0.273003896,45.0,-0.295885706,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.090745887,133,False,False,
6476,2025-02-05T10:41:41.562Z,-0.273429622,36.0,-4.000633798,38.5,0.512047974,39.5,-2.025770651,42.9927,0.877649983,45.0,1.294390599,44.5,-0.154984694,0.0,0.386407637,-0.426031225,0.0,0.0,0.07,133,False,False,
6477,2025-02-05T10:41:43.541Z,-0.996423322,36.0,-2.576005339,38.5,-1.079401014,39.5,-0.943831681,43.0,0.181116378,45.0,0.791618496,44.5,0.0,0.0,0.004909206,0.0,-0.008643908,0.0,0.09347911,133,False,False,
6478,2025-02-05T10:41:44.557Z,-0.463200827,36.0,-2.679229816,38.5,-0.520169978,39.4842,-0.861198842,43.0,0.853576583,45.0,0.041845733,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.108354499,133,False,False,
6479,2025-02-05T10:41:45.755Z,-0.544319526,36.0,-2.625905474,38.5,-3.149469959,39.5,-0.53568035,42.9805,-1.857243773,45.0,0.187003478,44.4862,0.006328479,0.0,0.0,-0.008177476,0.0,0.0,0.081440977,133,False,False,
6480,2025-02-05T10:41:47.698Z,0.006909964,36.0,-0.377361818,38.5,-1.334871799,39.5,-1.454507107,42.9914,-0.125275861,45.0,0.95740304,44.5,0.0,0.0,0.0,0.0,-0.498193906,0.0,0.080705819,133,False,False,
